age,year,improvement_rate
67,1974,0.0175
67,1975,0.018500000000000003
67,1976,0.0189
67,1977,0.0188
67,1978,0.0183
67,1979,0.017400000000000002
67,1980,0.0165
67,1981,0.015600000000000001
67,1982,0.0149
67,1983,0.0146
67,1984,0.0146
67,1985,0.0151
67,1986,0.0159
67,1987,0.0167
67,1988,0.017400000000000002
67,1989,0.0176
67,1990,0.0172
67,1991,0.0165
67,1992,0.015600000000000001
67,1993,0.015000000000000001
67,1994,0.015000000000000001
67,1995,0.0155
67,1996,0.0166
67,1997,0.0181
67,1998,0.02
67,1999,0.0219
67,2000,0.023700000000000002
67,2001,0.0253
67,2002,0.026600000000000002
67,2003,0.0275
67,2004,0.027800000000000002
67,2005,0.0274
67,2006,0.0263
67,2007,0.0245
67,2008,0.0221
67,2009,0.019100000000000002
67,2010,0.015600000000000001
67,2011,0.011600000000000001
67,2012,0.0073
67,2013,0.0064
67,2014,0.0055
67,2015,0.0047
67,2016,0.0042
67,2017,0.004
67,2018,0.0041
67,2019,0.0046
67,2020,0.0053
67,2021,0.0061
67,2022,0.007
67,2023,0.0079
67,2024,0.0086
67,2025,0.0092
67,2026,0.0097
67,2027,0.01
67,2028,0.0101
67,2029,0.0101
67,2030,0.0101
67,2031,0.01
68,1951,0.0076
68,1952,0.0058000000000000005
68,1953,0.004
68,1954,0.0022
68,1955,0.0004
68,1956,-0.001
68,1957,-0.0022
68,1958,-0.0029000000000000002
68,1959,-0.0034000000000000002
68,1960,-0.0036000000000000003
68,1961,-0.0036000000000000003
68,1962,-0.0033
68,1963,-0.0027
68,1964,-0.0018000000000000002
68,1965,-0.0006000000000000001
68,1966,0.0009000000000000001
68,1967,0.0026000000000000003
68,1968,0.0045000000000000005
68,1969,0.0066
68,1970,0.0089
68,1971,0.0111
68,1972,0.0132
68,1973,0.0152
68,1974,0.0167
68,1975,0.0176
68,1976,0.018000000000000002
68,1977,0.0177
68,1978,0.0171
68,1979,0.016300000000000002
68,1980,0.0155
68,1981,0.0148
68,1982,0.0143
68,1983,0.014100000000000001
68,1984,0.014400000000000001
68,1985,0.0151
68,1986,0.016
68,1987,0.016900000000000002
68,1988,0.0176
68,1989,0.0178
68,1990,0.0173
68,1991,0.0165
68,1992,0.0155
68,1993,0.014700000000000001
68,1994,0.0145
68,1995,0.0148
68,1996,0.015700000000000002
68,1997,0.0172
68,1998,0.019100000000000002
68,1999,0.0211
68,2000,0.023200000000000002
68,2001,0.0251
68,2002,0.026600000000000002
68,2003,0.027700000000000002
68,2004,0.028200000000000003
68,2005,0.0279
68,2006,0.0269
68,2007,0.0252
68,2008,0.0228
68,2009,0.02
68,2010,0.0167
68,2011,0.013000000000000001
68,2012,0.0091
68,2013,0.0082
68,2014,0.0073
68,2015,0.0064
68,2016,0.0057
68,2017,0.0051
68,2018,0.0049
68,2019,0.0049
68,2020,0.0053
68,2021,0.0059
68,2022,0.0067
68,2023,0.0075
68,2024,0.0082
68,2025,0.0089
68,2026,0.0094
68,2027,0.0098
68,2028,0.01
68,2029,0.0101
68,2030,0.0101
68,2031,0.01
69,1951,0.008
69,1952,0.0061
69,1953,0.004200000000000001
69,1954,0.0024000000000000002
69,1955,0.0007
69,1956,-0.0007
69,1957,-0.0019
69,1958,-0.0026000000000000003
69,1959,-0.0031000000000000003
69,1960,-0.0033
69,1961,-0.0033
69,1962,-0.0031000000000000003
69,1963,-0.0026000000000000003
69,1964,-0.0018000000000000002
69,1965,-0.0008
69,1966,0.0005
69,1967,0.0021000000000000003
69,1968,0.004
69,1969,0.0061
69,1970,0.0083
69,1971,0.0105
69,1972,0.0126
69,1973,0.0145
69,1974,0.016
69,1975,0.016800000000000002
69,1976,0.0171
69,1977,0.016800000000000002
69,1978,0.0161
69,1979,0.0152
69,1980,0.014400000000000001
69,1981,0.013800000000000002
69,1982,0.0135
69,1983,0.0135
69,1984,0.014
69,1985,0.0149
69,1986,0.016
69,1987,0.017
69,1988,0.0177
69,1989,0.0179
69,1990,0.0175
69,1991,0.0166
69,1992,0.0155
69,1993,0.0146
69,1994,0.014100000000000001
69,1995,0.0142
69,1996,0.015000000000000001
69,1997,0.016300000000000002
69,1998,0.0181
69,1999,0.020300000000000002
69,2000,0.022500000000000003
69,2001,0.0247
69,2002,0.026500000000000003
69,2003,0.027800000000000002
69,2004,0.0284
69,2005,0.028200000000000003
69,2006,0.0273
69,2007,0.0256
69,2008,0.0234
69,2009,0.0207
69,2010,0.0175
69,2011,0.014100000000000001
69,2012,0.0105
69,2013,0.0097
69,2014,0.0089
69,2015,0.008
69,2016,0.0071
69,2017,0.0063
69,2018,0.0058
69,2019,0.0055
69,2020,0.0056
69,2021,0.0059
69,2022,0.0065
69,2023,0.0072
69,2024,0.0079
69,2025,0.0086
69,2026,0.0092
69,2027,0.0096
69,2028,0.0099
69,2029,0.01
69,2030,0.01
69,2031,0.01
70,1951,0.0085
70,1952,0.0066
70,1953,0.0047
70,1954,0.0029000000000000002
70,1955,0.0012000000000000001
70,1956,-0.00030000000000000003
70,1957,-0.0014
70,1958,-0.0022
70,1959,-0.0027
70,1960,-0.0029000000000000002
70,1961,-0.003
70,1962,-0.0029000000000000002
70,1963,-0.0025
70,1964,-0.0019
70,1965,-0.001
70,1966,0.0001
70,1967,0.0017000000000000001
70,1968,0.0035
70,1969,0.0056
70,1970,0.0078000000000000005
70,1971,0.01
70,1972,0.0122
70,1973,0.014
70,1974,0.0154
70,1975,0.0162
70,1976,0.016300000000000002
70,1977,0.0159
70,1978,0.0151
70,1979,0.0142
70,1980,0.0134
70,1981,0.0129
70,1982,0.0126
70,1983,0.0128
70,1984,0.0135
70,1985,0.0145
70,1986,0.015700000000000002
70,1987,0.016900000000000002
70,1988,0.0177
70,1989,0.018000000000000002
70,1990,0.0176
70,1991,0.0167
70,1992,0.015600000000000001
70,1993,0.0145
70,1994,0.013900000000000001
70,1995,0.013800000000000002
70,1996,0.0143
70,1997,0.0155
70,1998,0.0172
70,1999,0.0194
70,2000,0.0218
70,2001,0.0241
70,2002,0.0261
70,2003,0.027600000000000003
70,2004,0.028300000000000002
70,2005,0.028300000000000002
70,2006,0.0275
70,2007,0.025900000000000003
70,2008,0.0238
70,2009,0.0212
70,2010,0.0182
70,2011,0.015000000000000001
70,2012,0.0115
70,2013,0.011
70,2014,0.0102
70,2015,0.0093
70,2016,0.0084
70,2017,0.0075
70,2018,0.0067
70,2019,0.0062
70,2020,0.006
70,2021,0.0061
70,2022,0.0064
70,2023,0.007
70,2024,0.0077
70,2025,0.0083
70,2026,0.0089
70,2027,0.0094
70,2028,0.0097
70,2029,0.0099
70,2030,0.01
70,2031,0.01
71,1951,0.0091
71,1952,0.0071
71,1953,0.0053
71,1954,0.0034000000000000002
71,1955,0.0017000000000000001
71,1956,0.0002
71,1957,-0.0009000000000000001
71,1958,-0.0017000000000000001
71,1959,-0.0022
71,1960,-0.0026000000000000003
71,1961,-0.0027
71,1962,-0.0028
71,1963,-0.0026000000000000003
71,1964,-0.0021000000000000003
71,1965,-0.0013000000000000002
71,1966,-0.0002
71,1967,0.0013000000000000002
71,1968,0.0031000000000000003
71,1969,0.005200000000000001
71,1970,0.0074
71,1971,0.0097
71,1972,0.0118
71,1973,0.013600000000000001
71,1974,0.0149
71,1975,0.015600000000000001
71,1976,0.015600000000000001
71,1977,0.0151
71,1978,0.0143
71,1979,0.013300000000000001
71,1980,0.0125
71,1981,0.0119
71,1982,0.0117
71,1983,0.0119
71,1984,0.012700000000000001
71,1985,0.013900000000000001
71,1986,0.015300000000000001
71,1987,0.0166
71,1988,0.0175
71,1989,0.0179
71,1990,0.0177
71,1991,0.016800000000000002
71,1992,0.015700000000000002
71,1993,0.0146
71,1994,0.0137
71,1995,0.0135
71,1996,0.013800000000000002
71,1997,0.0148
71,1998,0.0164
71,1999,0.018600000000000002
71,2000,0.021
71,2001,0.0234
71,2002,0.0256
71,2003,0.027200000000000002
71,2004,0.0281
71,2005,0.028200000000000003
71,2006,0.0275
71,2007,0.0261
71,2008,0.0241
71,2009,0.0216
71,2010,0.0187
71,2011,0.015600000000000001
71,2012,0.0123
71,2013,0.0119
71,2014,0.0113
71,2015,0.0104
71,2016,0.0095
71,2017,0.0086
71,2018,0.0077
71,2019,0.007
71,2020,0.0065
71,2021,0.0064
71,2022,0.0065
71,2023,0.007
71,2024,0.0075
71,2025,0.0081
71,2026,0.0087
71,2027,0.0092
71,2028,0.0096
71,2029,0.0098
71,2030,0.01
71,2031,0.01
72,1951,0.009600000000000001
72,1952,0.0077
72,1953,0.0058000000000000005
72,1954,0.004
72,1955,0.0023
72,1956,0.0008
72,1957,-0.00030000000000000003
72,1958,-0.0012000000000000001
72,1959,-0.0018000000000000002
72,1960,-0.0023
72,1961,-0.0025
72,1962,-0.0027
72,1963,-0.0026000000000000003
72,1964,-0.0022
72,1965,-0.0016
72,1966,-0.0005
72,1967,0.0009000000000000001
72,1968,0.0028
72,1969,0.0049
72,1970,0.0071
72,1971,0.0094
72,1972,0.0115
72,1973,0.013300000000000001
72,1974,0.0146
72,1975,0.0152
72,1976,0.0151
72,1977,0.0145
72,1978,0.013600000000000001
72,1979,0.0125
72,1980,0.011600000000000001
72,1981,0.011000000000000001
72,1982,0.010700000000000001
72,1983,0.011000000000000001
72,1984,0.0119
72,1985,0.0131
72,1986,0.0146
72,1987,0.0161
72,1988,0.0172
72,1989,0.0178
72,1990,0.0176
72,1991,0.016900000000000002
72,1992,0.0158
72,1993,0.0146
72,1994,0.0137
72,1995,0.013300000000000001
72,1996,0.0134
72,1997,0.0143
72,1998,0.0158
72,1999,0.0178
72,2000,0.020200000000000003
72,2001,0.0227
72,2002,0.024900000000000002
72,2003,0.0267
72,2004,0.027700000000000002
72,2005,0.0279
72,2006,0.0274
72,2007,0.0261
72,2008,0.024200000000000003
72,2009,0.0218
72,2010,0.019100000000000002
72,2011,0.016
72,2012,0.0128
72,2013,0.0125
72,2014,0.012
72,2015,0.0113
72,2016,0.0105
72,2017,0.0096
72,2018,0.0087
72,2019,0.0079
72,2020,0.0072
72,2021,0.0069
72,2022,0.0068
72,2023,0.0071
72,2024,0.0075
72,2025,0.008
72,2026,0.0086
72,2027,0.0091
72,2028,0.0095
72,2029,0.0098
72,2030,0.0099
72,2031,0.01
73,1951,0.010100000000000001
73,1952,0.0083
73,1953,0.0064
73,1954,0.0046
73,1955,0.0029000000000000002
73,1956,0.0014
73,1957,0.0002
73,1958,-0.0007
73,1959,-0.0014
73,1960,-0.002
73,1961,-0.0024000000000000002
73,1962,-0.0026000000000000003
73,1963,-0.0027
73,1964,-0.0024000000000000002
73,1965,-0.0018000000000000002
73,1966,-0.0007
73,1967,0.0007
73,1968,0.0026000000000000003
73,1969,0.0047
73,1970,0.007
73,1971,0.0092
73,1972,0.011300000000000001
73,1973,0.013000000000000001
73,1974,0.0143
73,1975,0.0148
73,1976,0.014700000000000001
73,1977,0.014
73,1978,0.013000000000000001
73,1979,0.0118
73,1980,0.0108
73,1981,0.010100000000000001
73,1982,0.0098
73,1983,0.010100000000000001
73,1984,0.0109
73,1985,0.0123
73,1986,0.013900000000000001
73,1987,0.0154
73,1988,0.0167
73,1989,0.017400000000000002
73,1990,0.017400000000000002
73,1991,0.016800000000000002
73,1992,0.0158
73,1993,0.0146
73,1994,0.0137
73,1995,0.0131
73,1996,0.0132
73,1997,0.013900000000000001
73,1998,0.0152
73,1999,0.0171
73,2000,0.0195
73,2001,0.0219
73,2002,0.024200000000000003
73,2003,0.026000000000000002
73,2004,0.027200000000000002
73,2005,0.027600000000000003
73,2006,0.027200000000000002
73,2007,0.026000000000000002
73,2008,0.024200000000000003
73,2009,0.0219
73,2010,0.019200000000000002
73,2011,0.016300000000000002
73,2012,0.0132
73,2013,0.0129
73,2014,0.0125
73,2015,0.0119
73,2016,0.0112
73,2017,0.0104
73,2018,0.0095
73,2019,0.0086
73,2020,0.0079
73,2021,0.0075
73,2022,0.0072
73,2023,0.0073
73,2024,0.0076
73,2025,0.008
73,2026,0.0085
73,2027,0.009
73,2028,0.0094
73,2029,0.0097
73,2030,0.0099
73,2031,0.01
74,1951,0.0105
74,1952,0.0086
74,1953,0.0068000000000000005
74,1954,0.0051
74,1955,0.0034000000000000002
74,1956,0.002
74,1957,0.0008
74,1958,-0.0002
74,1959,-0.0011
74,1960,-0.0017000000000000001
74,1961,-0.0022
74,1962,-0.0026000000000000003
74,1963,-0.0027
74,1964,-0.0025
74,1965,-0.0018000000000000002
74,1966,-0.0008
74,1967,0.0007
74,1968,0.0025
74,1969,0.0046
74,1970,0.006900000000000001
74,1971,0.0091
74,1972,0.0112
74,1973,0.0129
74,1974,0.014
74,1975,0.0145
74,1976,0.0143
74,1977,0.013600000000000001
74,1978,0.0125
74,1979,0.0112
74,1980,0.010100000000000001
74,1981,0.009300000000000001
74,1982,0.0089
74,1983,0.0091
74,1984,0.01
74,1985,0.011300000000000001
74,1986,0.013000000000000001
74,1987,0.0146
74,1988,0.016
74,1989,0.016900000000000002
74,1990,0.017
74,1991,0.0166
74,1992,0.015600000000000001
74,1993,0.0145
74,1994,0.013600000000000001
74,1995,0.013000000000000001
74,1996,0.013000000000000001
74,1997,0.0135
74,1998,0.014700000000000001
74,1999,0.0165
74,2000,0.0187
74,2001,0.0211
74,2002,0.0234
74,2003,0.0253
74,2004,0.026600000000000002
74,2005,0.027100000000000003
74,2006,0.0268
74,2007,0.0258
74,2008,0.0241
74,2009,0.0219
74,2010,0.0193
74,2011,0.0164
74,2012,0.013300000000000001
74,2013,0.0132
74,2014,0.0128
74,2015,0.0124
74,2016,0.0117
74,2017,0.011
74,2018,0.0102
74,2019,0.0094
74,2020,0.0086
74,2021,0.0081
74,2022,0.0077
74,2023,0.0077
74,2024,0.0078
74,2025,0.0081
74,2026,0.0085
74,2027,0.0089
74,2028,0.0093
74,2029,0.0096
74,2030,0.0099
74,2031,0.01
75,1951,0.0106
75,1952,0.0089
75,1953,0.0071
75,1954,0.0055000000000000005
75,1955,0.0038
75,1956,0.0024000000000000002
75,1957,0.0012000000000000001
75,1958,0.0001
75,1959,-0.0008
75,1960,-0.0015
75,1961,-0.0021000000000000003
75,1962,-0.0025
75,1963,-0.0027
75,1964,-0.0024000000000000002
75,1965,-0.0018000000000000002
75,1966,-0.0008
75,1967,0.0007
75,1968,0.0026000000000000003
75,1969,0.0047
75,1970,0.006900000000000001
75,1971,0.0091
75,1972,0.0111
75,1973,0.0128
75,1974,0.013900000000000001
75,1975,0.0143
75,1976,0.014100000000000001
75,1977,0.013300000000000001
75,1978,0.012100000000000001
75,1979,0.0108
75,1980,0.0095
75,1981,0.0086
75,1982,0.0081
75,1983,0.0083
75,1984,0.009000000000000001
75,1985,0.0103
75,1986,0.012
75,1987,0.0137
75,1988,0.0152
75,1989,0.0161
75,1990,0.0164
75,1991,0.0161
75,1992,0.015300000000000001
75,1993,0.0143
75,1994,0.0134
75,1995,0.0128
75,1996,0.012700000000000001
75,1997,0.0132
75,1998,0.0143
75,1999,0.016
75,2000,0.0181
75,2001,0.0204
75,2002,0.022600000000000002
75,2003,0.0245
75,2004,0.025900000000000003
75,2005,0.026500000000000003
75,2006,0.0264
75,2007,0.025500000000000002
75,2008,0.0239
75,2009,0.0218
75,2010,0.019200000000000002
75,2011,0.016300000000000002
75,2012,0.013300000000000001
75,2013,0.0132
75,2014,0.013
75,2015,0.0126
75,2016,0.0121
75,2017,0.0114
75,2018,0.0107
75,2019,0.01
75,2020,0.0093
75,2021,0.0087
75,2022,0.0083
75,2023,0.0081
75,2024,0.0081
75,2025,0.0082
75,2026,0.0085
75,2027,0.0089
75,2028,0.0093
75,2029,0.0096
75,2030,0.0098
75,2031,0.01
76,1951,0.0105
76,1952,0.0089
76,1953,0.0073
76,1954,0.0057
76,1955,0.0041
76,1956,0.0027
76,1957,0.0015
76,1958,0.0004
76,1959,-0.0005
76,1960,-0.0014
76,1961,-0.002
76,1962,-0.0025
76,1963,-0.0026000000000000003
76,1964,-0.0023
76,1965,-0.0017000000000000001
76,1966,-0.0006000000000000001
76,1967,0.0009000000000000001
76,1968,0.0027
76,1969,0.0048000000000000004
76,1970,0.007
76,1971,0.0092
76,1972,0.0112
76,1973,0.0128
76,1974,0.013800000000000002
76,1975,0.0142
76,1976,0.013900000000000001
76,1977,0.013000000000000001
76,1978,0.0118
76,1979,0.010400000000000001
76,1980,0.009000000000000001
76,1981,0.008
76,1982,0.0074
76,1983,0.0074
76,1984,0.0081
76,1985,0.0094
76,1986,0.011000000000000001
76,1987,0.012700000000000001
76,1988,0.0142
76,1989,0.0152
76,1990,0.015700000000000002
76,1991,0.0155
76,1992,0.0148
76,1993,0.013900000000000001
76,1994,0.0131
76,1995,0.0126
76,1996,0.0125
76,1997,0.013000000000000001
76,1998,0.014
76,1999,0.0155
76,2000,0.0175
76,2001,0.019700000000000002
76,2002,0.0218
76,2003,0.0238
76,2004,0.0252
76,2005,0.025900000000000003
76,2006,0.0258
76,2007,0.025
76,2008,0.0235
76,2009,0.021500000000000002
76,2010,0.019
76,2011,0.0162
76,2012,0.0132
76,2013,0.0132
76,2014,0.013
76,2015,0.0127
76,2016,0.0123
76,2017,0.0117
76,2018,0.0111
76,2019,0.0104
76,2020,0.0098
76,2021,0.0092
76,2022,0.0088
76,2023,0.0085
76,2024,0.0084
76,2025,0.0084
76,2026,0.0086
76,2027,0.0089
76,2028,0.0093
76,2029,0.0096
76,2030,0.0098
76,2031,0.01
77,1951,0.0102
77,1952,0.008700000000000001
77,1953,0.007200000000000001
77,1954,0.0057
77,1955,0.004200000000000001
77,1956,0.0029000000000000002
77,1957,0.0016
77,1958,0.0005
77,1959,-0.0004
77,1960,-0.0012000000000000001
77,1961,-0.0019
77,1962,-0.0023
77,1963,-0.0024000000000000002
77,1964,-0.0021000000000000003
77,1965,-0.0014
77,1966,-0.00030000000000000003
77,1967,0.0012000000000000001
77,1968,0.003
77,1969,0.0051
77,1970,0.007200000000000001
77,1971,0.009300000000000001
77,1972,0.0112
77,1973,0.0128
77,1974,0.013800000000000002
77,1975,0.014100000000000001
77,1976,0.0137
77,1977,0.0128
77,1978,0.0115
77,1979,0.010100000000000001
77,1980,0.0086
77,1981,0.007500000000000001
77,1982,0.0068000000000000005
77,1983,0.0067
77,1984,0.0073
77,1985,0.008400000000000001
77,1986,0.0099
77,1987,0.011600000000000001
77,1988,0.0131
77,1989,0.0142
77,1990,0.014700000000000001
77,1991,0.0146
77,1992,0.014100000000000001
77,1993,0.0134
77,1994,0.012700000000000001
77,1995,0.0122
77,1996,0.0122
77,1997,0.0126
77,1998,0.013600000000000001
77,1999,0.0151
77,2000,0.017
77,2001,0.019
77,2002,0.0212
77,2003,0.023
77,2004,0.0244
77,2005,0.0252
77,2006,0.0252
77,2007,0.0245
77,2008,0.023100000000000002
77,2009,0.0211
77,2010,0.0187
77,2011,0.016
77,2012,0.0131
77,2013,0.0131
77,2014,0.013
77,2015,0.0127
77,2016,0.0124
77,2017,0.0119
77,2018,0.0114
77,2019,0.0108
77,2020,0.0102
77,2021,0.0097
77,2022,0.0093
77,2023,0.009
77,2024,0.0088
77,2025,0.0087
77,2026,0.0088
77,2027,0.009
77,2028,0.0093
77,2029,0.0096
77,2030,0.0098
77,2031,0.01
78,1951,0.0098
78,1952,0.008400000000000001
78,1953,0.006900000000000001
78,1954,0.0055000000000000005
78,1955,0.0041
78,1956,0.0028
78,1957,0.0016
78,1958,0.0005
78,1959,-0.0004
78,1960,-0.0012000000000000001
78,1961,-0.0018000000000000002
78,1962,-0.0021000000000000003
78,1963,-0.0022
78,1964,-0.0018000000000000002
78,1965,-0.0011
78,1966,0.0
78,1967,0.0015
78,1968,0.0033
78,1969,0.0053
78,1970,0.0074
78,1971,0.0095
78,1972,0.011300000000000001
78,1973,0.0128
78,1974,0.013800000000000002
78,1975,0.014
78,1976,0.0137
78,1977,0.012700000000000001
78,1978,0.0114
78,1979,0.0098
78,1980,0.0083
78,1981,0.0071
78,1982,0.0063
78,1983,0.0061
78,1984,0.006500000000000001
78,1985,0.007500000000000001
78,1986,0.0089
78,1987,0.010400000000000001
78,1988,0.0119
78,1989,0.013000000000000001
78,1990,0.0135
78,1991,0.013600000000000001
78,1992,0.0132
78,1993,0.0126
78,1994,0.012
78,1995,0.0117
78,1996,0.0117
78,1997,0.0122
78,1998,0.0132
78,1999,0.0146
78,2000,0.0164
78,2001,0.018500000000000003
78,2002,0.0205
78,2003,0.0223
78,2004,0.023700000000000002
78,2005,0.0245
78,2006,0.0245
78,2007,0.0238
78,2008,0.022500000000000003
78,2009,0.0206
78,2010,0.0183
78,2011,0.015600000000000001
78,2012,0.0129
78,2013,0.0129
78,2014,0.0128
78,2015,0.0126
78,2016,0.0123
78,2017,0.012
78,2018,0.0115
78,2019,0.011
78,2020,0.0105
78,2021,0.01
78,2022,0.0097
78,2023,0.0093
78,2024,0.0091
78,2025,0.009
78,2026,0.009
78,2027,0.0091
78,2028,0.0093
78,2029,0.0096
78,2030,0.0098
78,2031,0.0099
79,1951,0.0092
79,1952,0.0079
79,1953,0.006500000000000001
79,1954,0.005200000000000001
79,1955,0.0039000000000000003
79,1956,0.0026000000000000003
79,1957,0.0014
79,1958,0.0004
79,1959,-0.0005
79,1960,-0.0012000000000000001
79,1961,-0.0017000000000000001
79,1962,-0.002
79,1963,-0.0019
79,1964,-0.0015
79,1965,-0.0007
79,1966,0.0005
79,1967,0.0019
79,1968,0.0037
79,1969,0.0057
79,1970,0.0077
79,1971,0.0097
79,1972,0.0115
79,1973,0.0129
79,1974,0.013800000000000002
79,1975,0.014
79,1976,0.013600000000000001
79,1977,0.0126
79,1978,0.011300000000000001
79,1979,0.0097
79,1980,0.0081
79,1981,0.0068000000000000005
79,1982,0.0059
79,1983,0.0055000000000000005
79,1984,0.0058000000000000005
79,1985,0.0066
79,1986,0.0078000000000000005
79,1987,0.0092
79,1988,0.0106
79,1989,0.011600000000000001
79,1990,0.0122
79,1991,0.012400000000000001
79,1992,0.012100000000000001
79,1993,0.011600000000000001
79,1994,0.0112
79,1995,0.011000000000000001
79,1996,0.0111
79,1997,0.0117
79,1998,0.012700000000000001
79,1999,0.014100000000000001
79,2000,0.0159
79,2001,0.0179
79,2002,0.0199
79,2003,0.0217
79,2004,0.023
79,2005,0.023700000000000002
79,2006,0.0238
79,2007,0.023200000000000002
79,2008,0.0219
79,2009,0.02
79,2010,0.0178
79,2011,0.015300000000000001
79,2012,0.0126
79,2013,0.0127
79,2014,0.0126
79,2015,0.0125
79,2016,0.0122
79,2017,0.0119
79,2018,0.0116
79,2019,0.0112
79,2020,0.0107
79,2021,0.0103
79,2022,0.01
79,2023,0.0097
79,2024,0.0094
79,2025,0.0093
79,2026,0.0093
79,2027,0.0093
79,2028,0.0094
79,2029,0.0096
79,2030,0.0098
79,2031,0.0099
80,1951,0.0085
80,1952,0.007200000000000001
80,1953,0.006
80,1954,0.0047
80,1955,0.0034000000000000002
80,1956,0.0022
80,1957,0.0011
80,1958,0.0001
80,1959,-0.0007
80,1960,-0.0013000000000000002
80,1961,-0.0017000000000000001
80,1962,-0.0018000000000000002
80,1963,-0.0016
80,1964,-0.0011
80,1965,-0.00030000000000000003
80,1966,0.0009000000000000001
80,1967,0.0024000000000000002
80,1968,0.0041
80,1969,0.0061
80,1970,0.0081
80,1971,0.01
80,1972,0.0117
80,1973,0.013000000000000001
80,1974,0.013800000000000002
80,1975,0.014
80,1976,0.013600000000000001
80,1977,0.0126
80,1978,0.0112
80,1979,0.009600000000000001
80,1980,0.008
80,1981,0.0066
80,1982,0.0056
80,1983,0.0051
80,1984,0.005200000000000001
80,1985,0.0058000000000000005
80,1986,0.0068000000000000005
80,1987,0.008
80,1988,0.009300000000000001
80,1989,0.0102
80,1990,0.0108
80,1991,0.011000000000000001
80,1992,0.0109
80,1993,0.0105
80,1994,0.0103
80,1995,0.0102
80,1996,0.010400000000000001
80,1997,0.011000000000000001
80,1998,0.012100000000000001
80,1999,0.013600000000000001
80,2000,0.0154
80,2001,0.017400000000000002
80,2002,0.0193
80,2003,0.021
80,2004,0.0223
80,2005,0.023
80,2006,0.023
80,2007,0.0224
80,2008,0.0212
80,2009,0.0194
80,2010,0.0172
80,2011,0.0148
80,2012,0.0123
80,2013,0.0124
80,2014,0.0124
80,2015,0.0123
80,2016,0.0121
80,2017,0.0119
80,2018,0.0115
80,2019,0.0112
80,2020,0.0109
80,2021,0.0105
80,2022,0.0102
80,2023,0.0099
80,2024,0.0097
80,2025,0.0095
80,2026,0.0094
80,2027,0.0095
80,2028,0.0095
80,2029,0.0097
80,2030,0.0098
80,2031,0.0099
81,1951,0.0077
81,1952,0.006500000000000001
81,1953,0.0053
81,1954,0.0041
81,1955,0.0028
81,1956,0.0017000000000000001
81,1957,0.0006000000000000001
81,1958,-0.00030000000000000003
81,1959,-0.001
81,1960,-0.0015
81,1961,-0.0018000000000000002
81,1962,-0.0017000000000000001
81,1963,-0.0014
81,1964,-0.0008
81,1965,0.0002
81,1966,0.0014
81,1967,0.0029000000000000002
81,1968,0.0046
81,1969,0.006500000000000001
81,1970,0.008400000000000001
81,1971,0.0103
81,1972,0.0119
81,1973,0.0131
81,1974,0.013900000000000001
81,1975,0.014
81,1976,0.013600000000000001
81,1977,0.0126
81,1978,0.0112
81,1979,0.009600000000000001
81,1980,0.0079
81,1981,0.006500000000000001
81,1982,0.0054
81,1983,0.0048000000000000004
81,1984,0.0046
81,1985,0.005
81,1986,0.0059
81,1987,0.006900000000000001
81,1988,0.0079
81,1989,0.0088
81,1990,0.0094
81,1991,0.009600000000000001
81,1992,0.0095
81,1993,0.009300000000000001
81,1994,0.0091
81,1995,0.0092
81,1996,0.0095
81,1997,0.0103
81,1998,0.0114
81,1999,0.013000000000000001
81,2000,0.0148
81,2001,0.0167
81,2002,0.018600000000000002
81,2003,0.020300000000000002
81,2004,0.021500000000000002
81,2005,0.0222
81,2006,0.0222
81,2007,0.0216
81,2008,0.0204
81,2009,0.0188
81,2010,0.0167
81,2011,0.014400000000000001
81,2012,0.0119
81,2013,0.012
81,2014,0.0121
81,2015,0.012
81,2016,0.0119
81,2017,0.0117
81,2018,0.0115
81,2019,0.0112
81,2020,0.0109
81,2021,0.0106
81,2022,0.0104
81,2023,0.0101
81,2024,0.0099
81,2025,0.0097
81,2026,0.0096
81,2027,0.0096
81,2028,0.0096
81,2029,0.0097
81,2030,0.0098
81,2031,0.01
82,1951,0.006900000000000001
82,1952,0.0057
82,1953,0.0045000000000000005
82,1954,0.0033
82,1955,0.0021000000000000003
82,1956,0.001
82,1957,0.0
82,1958,-0.0008
82,1959,-0.0014
82,1960,-0.0018000000000000002
82,1961,-0.0019
82,1962,-0.0017000000000000001
82,1963,-0.0012000000000000001
82,1964,-0.0004
82,1965,0.0006000000000000001
82,1966,0.0019
82,1967,0.0034000000000000002
82,1968,0.0051
82,1969,0.007
82,1970,0.0088
82,1971,0.0106
82,1972,0.012100000000000001
82,1973,0.0132
82,1974,0.013900000000000001
82,1975,0.014100000000000001
82,1976,0.013600000000000001
82,1977,0.0126
82,1978,0.0112
82,1979,0.009600000000000001
82,1980,0.008
82,1981,0.006500000000000001
82,1982,0.0053
82,1983,0.0045000000000000005
82,1984,0.004200000000000001
82,1985,0.0044
82,1986,0.0049
82,1987,0.0057
82,1988,0.0066
82,1989,0.0073
82,1990,0.0078000000000000005
82,1991,0.008
82,1992,0.008
82,1993,0.0079
82,1994,0.0079
82,1995,0.0081
82,1996,0.0085
82,1997,0.0094
82,1998,0.0106
82,1999,0.0122
82,2000,0.014100000000000001
82,2001,0.016
82,2002,0.0179
82,2003,0.0196
82,2004,0.0207
82,2005,0.021400000000000002
82,2006,0.021400000000000002
82,2007,0.020800000000000003
82,2008,0.019700000000000002
